#eta_center xi_center pdf_xi pdf_gauss count pdf_eta
1.0894409938e+00 8.8361829709e+00 0.0000000000e+00 4.4305706595e-18 0.0000000000e+00 0.0000000000e+00
1.0919254658e+00 9.0816534006e+00 0.0000000000e+00 4.9133893006e-19 0.0000000000e+00 0.0000000000e+00
1.0944099379e+00 9.3271238304e+00 0.0000000000e+00 5.1301959389e-20 0.0000000000e+00 0.0000000000e+00
1.0968944099e+00 9.5725942601e+00 0.0000000000e+00 5.0433370978e-21 0.0000000000e+00 0.0000000000e+00
1.0993788820e+00 9.8180646898e+00 0.0000000000e+00 4.6680264753e-22 0.0000000000e+00 0.0000000000e+00
1.1018633540e+00 1.0063535120e+01 0.0000000000e+00 4.0679901414e-23 0.0000000000e+00 0.0000000000e+00
1.1043478261e+00 1.0309005549e+01 0.0000000000e+00 3.3377802542e-24 0.0000000000e+00 0.0000000000e+00
1.1068322981e+00 1.0554475979e+01 0.0000000000e+00 2.5784983547e-25 0.0000000000e+00 0.0000000000e+00
1.1093167702e+00 1.0799946409e+01 0.0000000000e+00 1.8754575747e-26 0.0000000000e+00 0.0000000000e+00
1.1118012422e+00 1.1045416838e+01 0.0000000000e+00 1.2843367159e-27 0.0000000000e+00 0.0000000000e+00
1.1142857143e+00 1.1290887268e+01 0.0000000000e+00 8.2809816074e-29 0.0000000000e+00 0.0000000000e+00
1.1167701863e+00 1.1536357698e+01 0.0000000000e+00 5.0270824723e-30 0.0000000000e+00 0.0000000000e+00
1.1192546584e+00 1.1781828128e+01 0.0000000000e+00 2.8733032785e-31 0.0000000000e+00 0.0000000000e+00
1.1217391304e+00 1.2027298557e+01 0.0000000000e+00 1.5462445959e-32 0.0000000000e+00 0.0000000000e+00
1.1242236025e+00 1.2272768987e+01 0.0000000000e+00 7.8344080787e-34 0.0000000000e+00 0.0000000000e+00
1.1267080745e+00 1.2518239417e+01 0.0000000000e+00 3.7373644653e-35 0.0000000000e+00 0.0000000000e+00
1.1291925466e+00 1.2763709846e+01 0.0000000000e+00 1.6786338746e-36 0.0000000000e+00 0.0000000000e+00
1.1316770186e+00 1.3009180276e+01 0.0000000000e+00 7.0986829865e-38 0.0000000000e+00 0.0000000000e+00
1.1341614907e+00 1.3254650706e+01 0.0000000000e+00 2.8263819374e-39 0.0000000000e+00 0.0000000000e+00
1.1366459627e+00 1.3500121136e+01 0.0000000000e+00 1.0595346994e-40 0.0000000000e+00 0.0000000000e+00
1.1391304348e+00 1.3745591565e+01 0.0000000000e+00 3.7396485355e-42 0.0000000000e+00 0.0000000000e+00
1.1416149068e+00 1.3991061995e+01 0.0000000000e+00 1.2427325089e-43 0.0000000000e+00 0.0000000000e+00
1.1440993789e+00 1.4236532425e+01 0.0000000000e+00 3.8882644889e-45 0.0000000000e+00 0.0000000000e+00
1.1465838509e+00 1.4482002854e+01 0.0000000000e+00 1.1454211733e-46 0.0000000000e+00 0.0000000000e+00
1.1490683230e+00 1.4727473284e+01 0.0000000000e+00 3.1769171044e-48 0.0000000000e+00 0.0000000000e+00
