#eta_center xi_center pdf_xi pdf_gauss count pdf_eta
1.1341614907e+00 1.2810396386e+01 0.0000000000e+00 9.2403718040e-37 0.0000000000e+00 0.0000000000e+00
1.1366459627e+00 1.3047636916e+01 0.0000000000e+00 4.3011414969e-38 0.0000000000e+00 0.0000000000e+00
1.1391304348e+00 1.3284877446e+01 0.0000000000e+00 1.8924943317e-39 0.0000000000e+00 0.0000000000e+00
1.1416149068e+00 1.3522117976e+01 0.0000000000e+00 7.8712194092e-41 0.0000000000e+00 0.0000000000e+00
1.1440993789e+00 1.3759358507e+01 0.0000000000e+00 3.0946107024e-42 0.0000000000e+00 0.0000000000e+00
1.1465838509e+00 1.3996599037e+01 0.0000000000e+00 1.1500761613e-43 0.0000000000e+00 0.0000000000e+00
1.1490683230e+00 1.4233839567e+01 0.0000000000e+00 4.0402082722e-45 0.0000000000e+00 0.0000000000e+00
1.1515527950e+00 1.4471080097e+01 0.0000000000e+00 1.3416445758e-46 0.0000000000e+00 0.0000000000e+00
1.1540372671e+00 1.4708320627e+01 0.0000000000e+00 4.2114124672e-48 0.0000000000e+00 0.0000000000e+00
1.1565217391e+00 1.4945561157e+01 0.0000000000e+00 1.2496104587e-49 0.0000000000e+00 0.0000000000e+00
1.1590062112e+00 1.5182801687e+01 0.0000000000e+00 3.5049199061e-51 0.0000000000e+00 0.0000000000e+00
1.1614906832e+00 1.5420042218e+01 0.0000000000e+00 9.2926187196e-53 0.0000000000e+00 0.0000000000e+00
1.1639751553e+00 1.5657282748e+01 0.0000000000e+00 2.3289207594e-54 0.0000000000e+00 0.0000000000e+00
1.1664596273e+00 1.5894523278e+01 0.0000000000e+00 5.5173162678e-56 0.0000000000e+00 0.0000000000e+00
1.1689440994e+00 1.6131763808e+01 0.0000000000e+00 1.2355423066e-57 0.0000000000e+00 0.0000000000e+00
1.1714285714e+00 1.6369004338e+01 0.0000000000e+00 2.6154350266e-59 0.0000000000e+00 0.0000000000e+00
1.1739130435e+00 1.6606244868e+01 0.0000000000e+00 5.2334348743e-61 0.0000000000e+00 0.0000000000e+00
1.1763975155e+00 1.6843485398e+01 0.0000000000e+00 9.8988851674e-63 0.0000000000e+00 0.0000000000e+00
1.1788819876e+00 1.7080725929e+01 0.0000000000e+00 1.7698738884e-64 0.0000000000e+00 0.0000000000e+00
1.1813664596e+00 1.7317966459e+01 0.0000000000e+00 2.9912652890e-66 0.0000000000e+00 0.0000000000e+00
1.1838509317e+00 1.7555206989e+01 0.0000000000e+00 4.7788578732e-68 0.0000000000e+00 0.0000000000e+00
1.1863354037e+00 1.7792447519e+01 0.0000000000e+00 7.2168864331e-70 0.0000000000e+00 0.0000000000e+00
1.1888198758e+00 1.8029688049e+01 0.0000000000e+00 1.0302252776e-71 0.0000000000e+00 0.0000000000e+00
1.1913043478e+00 1.8266928579e+01 0.0000000000e+00 1.3901802220e-73 0.0000000000e+00 0.0000000000e+00
1.1937888199e+00 1.8504169109e+01 0.0000000000e+00 1.7732361776e-75 0.0000000000e+00 0.0000000000e+00
1.1962732919e+00 1.8741409640e+01 0.0000000000e+00 2.1380538261e-77 0.0000000000e+00 0.0000000000e+00
1.1987577640e+00 1.8978650170e+01 0.0000000000e+00 2.4368413723e-79 0.0000000000e+00 0.0000000000e+00
